id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj,neg_log10_padj
ALDH3B1,419.766609687106,94.4630766794436,564.345957690511,5.97424917256925,2.57875741048655,2.61719281354212e-10,4.26602428607365e-09,8.369976676482054
ALDH5A1,2344.37160294848,3647.96164535531,1764.99825076767,0.483831361827754,-1.04742380740718,0.000466359278780308,0.00251053163208232,2.6002343022512924
ALDH7A1,150.60507583318,316.123287147709,77.0414263600561,0.243706900099575,-2.03678099606857,0.000352285751466728,0.00194883254303891,2.7102254768180427
ALOX12P2,591.68764384313,184.975874016356,772.448430432807,4.17594150880728,2.06210150464136,4.39481620116561e-09,6.07559502050686e-08,7.216411182508533
ALOX5,1699.45087341085,275.064196198212,2332.51161883869,8.4798808826354,3.08404399931227,6.92431686233478e-21,3.27922546541246e-19,18.484228722086904
ALPK2,438.966493665914,990.818396019275,193.698981508864,0.19549392934878,-2.35480428650763,5.14560833110943e-09,7.03718415468215e-08,7.152601083857384
ALS2,1938.25499702832,1293.85396955512,2224.65545368308,1.71940227106774,0.781907116997134,0.0074558483303986,0.0282170847450128,1.549487857504232
ALS2CL,184.526858749857,278.838150301794,142.610729171219,0.511446260193834,-0.967345436979165,0.034241294491056,0.0987846195051705,1.0053106686108446
ALS2CR12,308.648476762958,120.892106887668,392.095752263087,3.2433527908271,1.69748595931469,5.40593377224278e-05,0.000359830862389835,3.4439015903212358
AMBP,62.8375369042619,174.711627373287,13.1157189180288,0.0750706699675224,-3.7356068314014,3.84620355459344e-05,0.000264424136480093,3.577698905231437
AMD1,7799.24916411308,4761.66641350424,9149.28594216145,1.921446222317,0.942192598632153,0.000792852536019904,0.00403126835325608,2.3945582907928253
AMH,132.406964430611,34.806120788405,175.785117160481,5.05040818047842,2.33639999304351,1.4517598559028e-05,0.000109707653153884,3.9597630751913084
AMIGO1,212.91973571225,390.274448399364,134.095418962422,0.343592616714695,-1.54122905941081,0.00116227254677912,0.00564543886373862,2.248302291349015
AMIGO2,373.106026192129,100.210265072303,494.393031134274,4.93355676464448,2.30262810838772,2.17157936774886e-09,3.14150666430377e-08,7.502862014646981
AMIGO3,733.790830931206,450.529957034691,859.68455266299,1.90816290734868,0.932184345133385,0.00515955090914373,0.0205765532416435,1.686627371726185
AMN,118.901161082121,45.2470121234523,151.636338397085,3.35130058938166,1.74472109249927,0.00109764894900437,0.00538189680557654,2.2690646338108995
AMN1,521.720792892562,835.248002197781,382.375366534687,0.457798600569586,-1.12721504211697,0.0021388279386798,0.0096987366377609,2.013284833463923
AMOTL1,2708.40189246625,5232.08369108554,1586.76553752434,0.303276023705027,-1.72129664852153,1.18029144952559e-07,1.31312107455951e-06,5.881695228526748
AMOTL2,145.24693322644,313.37777746348,70.5221135655328,0.225038655058274,-2.15175525935174,0.000132978621336923,0.000808717706681556,3.092203048011051
AMPD2,2980.96071198246,1400.10930175226,3683.56133875144,2.63090983978279,1.3955618087748,4.35762763397625e-06,3.69095010109239e-05,4.432861826103913
AMPD3,2379.42201440293,1418.39552655339,2806.54489789161,1.97867579624376,0.984535247823749,0.00231019774357725,0.0103431338133075,1.9853478566361726
AMT,549.444438812798,328.296090837246,647.732593468599,1.97301342156314,0.980400770129757,0.00617015160096313,0.0240593004568293,1.6187170042678105
AMY2B,879.32932864132,604.532250199454,1001.46136350437,1.65658881420132,0.728215552270724,0.0260882066410665,0.0794324229628586,1.100002189769001
AMZ1,84.0674343744688,21.4497314289121,111.897524572494,5.21673312989212,2.38314663194166,0.000186598297330601,0.00109858669969776,2.9591656631726937
AMZ2P1,568.688172252566,312.635236971657,682.489476821858,2.18302160509096,1.12632640857119,0.0019775230891484,0.00903255740100433,2.0441892698529127
ANAPC2,1176.05453126395,781.46123175485,1351.42933104577,1.72936196465051,0.790239864325684,0.0148848755417218,0.049941643212986,1.301537172305216
ANGPT1,1386.63650681232,209.582028848955,1909.77183035159,9.11228811382464,3.18781336313632,6.15591366858129e-22,3.20794043889117e-20,19.493773703761015
ANGPT2,750.485195316704,1401.64758651882,461.079688115762,0.3289555039016,-1.60403564357705,5.70709385811812e-06,4.69771237246622e-05,4.328113577357217
ANGPTL2,133.559038215863,326.431256474449,47.8380523231576,0.146548626623021,-2.77054864697892,6.76419150734062e-06,5.48412010120884e-05,4.2608930428101095
ANGPTL6,295.069794922171,49.1109650063712,404.384830440304,8.23410475415914,3.04161180272095,2.26781984301575e-12,4.79491682645472e-11,10.31921892178321
ANK1,6872.73501099953,204.352473241569,9836.46058333639,48.1347762877748,5.58900768014321,4.21733615250021e-53,3.9412412123832e-50,49.40436698457077
ANK2,312.672781942545,767.546809686281,110.506547389773,0.143973691239679,-2.79612288728714,1.92824748926676e-09,2.80978932479641e-08,7.551326241841686
ANK3,383.259358319946,994.363835417888,111.657368498639,0.112290254855974,-3.15469536644547,4.11373868354856e-12,8.53053089733486e-11,10.069023939687318
